id,name,surname,city,street,street_number,postal_code
520688711,Angelika,Mołdrzyk,Grajewo,Pamiątkowa,221,44-484
440466707,Adelina,Platajs,Lubsko,Felkowo,162,18-997
58061216,Florian,Adamiuk,Starachowice,Gorczyna Jana Aleksandra,614,84-405
342248295,Arek,Piwowarczyk,Władysławowo,Barbary,268,45-874
89277589,Zyta,Muszyńska,Wyszogród,Krumłowskiego Konstantego,1214,82-889
94854728,Ariela,Rączkowska,Lędziny,Biegańskiego Władysława,339,06-315
34720999,Daniel,Breza,Buk,Łowmiańskiego Henryka,1350,35-669
263897352,Bolesława,Zawada,Gorlice,Jaglana,630,02-052
492179342,Lena,Trzebiatowska,Kamieńsk,Mochnackiego Maurycego,205,32-073
2770625,Aleksander,Drobczyński,Kolbuszowa,Byczyńska,873,89-831
148156074,Aleksy,Rutowicz,Ciechocinek,Ujastek,1124,05-308
27193051,Donald,Pluta,Busko-Zdrój,Przy Kuźni,602,53-210
130360528,Ryszard,Łuczak,Ryn,Dolina,1138,03-330
18065543,Gerard,Smulikowski,Leśna,Na Chałupkach,667,89-076
4713226,Jan,Zawadzki,Sandomierz,Andaluzyjska,285,12-351
124940328,Sławek,Bielecki,Sosnowiec,Przesmyk,1066,09-510
4513098,Ferdynand,Sopoćko,Terespol,Katalońska,161,28-935
76221359,Ula,Walewska,Szydłowiec,Iwonicka,384,34-958
24618201,Jarosław,Warzager,Małomice,Szwedzka,732,12-877
6136220,Nina,Butkiewicz,Białobrzegi,Stare Wiślisko,823,82-587
31384436,Arnold,Świetlicki,Szczecin,Babinicza,234,93-149
240847824,Cezaria,Chuchrowska,Krosno Odrzańskie,Sas-Zubrzyckiego Jana,313,88-119
346601732,Andżelika,Kłosowska,Polanica-Zdrój,Piargowa,688,03-675
311012856,Aldona,Szczytko,Jasień,Rodakowskiego Henryka,781,35-065
242721854,Karina,Szymczyk,Susz,Bularnia,328,99-879
6156467,Mikołaj,Czachor,Nakło nad Notecią,Oleśnicka,1230,16-747
31018960,Oliwier,Orłowski,Sochaczew,Podlaska,1275,07-584
134917098,Gustawa,Hejmo,Kobyłka,Rękawka,634,60-986
69037958,Iwona,Piwowarczyk,Nowa Dęba,Pod Fortem,1076,81-018
27584754,Zenon,Łomnicki,Kołaczyce,Stanisławskiego Jana,399,41-146
527134891,Justynka,Pawlak,Golczewo,Rubież,639,36-132
38378620,Czesława,Obrębska,Milicz,Nad Spławką,884,70-611
36033279,Tymoteusz,Gościniak,Stryków,Bodawska,1029,36-190
480102990,Oliwier,Śmiarowski,Józefów,Szklana,926,42-340
230230750,Estera,Nowakowska,Dąbrowa Tarnowska,Orzeszkowej Elizy,853,78-113
56333109,Ludwik,Olszowski,Grodzisk Mazowiecki,Kronikarza Galla,416,11-398
49255302,Wacław,Roszkowski,Krajenka,Sierakowska,448,43-788
5010322,Horacy,Wawrzyniak,Pyzdry,Nad Spławką,61,18-509
54432203,Radomir,Dołęga-Zakrzewski,Gostyń,Nad Potokiem,859,44-168
376403293,Rózia,Olechowska,Drohiczyn,Brzezińskiego Piotra,986,49-105
19934549,Elwira,Konieczko,Olkusz,Miłkowskiego Zygmunta,55,46-009
546013901,Marietta,Korczyńska,Parczew,Wenecja,284,34-118
11454387,Iliana,Adamiuk,Skórcz,Na Jazkach,500,91-023
286384174,Danisława,Wójczyk,Chocz,Sudecka,1009,11-784
299262076,Wyszomir,Moraczewski,Gdynia,Odrzycka,485,75-172
105049473,Renarda,Strzyżewska,Skępe,Stojałowskiego Stanisława,1009,72-737
41917053,Adrianna,Kot,Krynica-Zdrój,Sowice,775,32-687
392525367,Liwia,Podgórska,Wronki,Stolarska,994,55-066
271976919,Augustyn,Piechota,Sztum,Węgorka Władysława,981,31-970
417443542,Gabriel,Tyszka,Nowe Miasteczko,Janikowska,319,31-082
54282300,Bożenka,Święcicka,Ostrów Lubelski,Zagumnie,947,78-681
120054138,Melania,Korzeniak,Lubliniec,Jesionowa,487,89-200
189228059,Oleńka,Śmiarowska,Solec Kujawski,Rokietnicka,115,64-476
413459568,Maja,Wójtowicz,Skwierzyna,Deszczowa,555,35-813
233782074,Laurencja,Sztwiertnia,Prudnik,Łowiecka,821,11-064
495362052,Ignacja,Weryszko,Siedliszcze,Świętego Wojciecha Wzg.,1104,40-496
681787,Marleta,Olechowska,Garwolin,Kwatery,774,61-594
69138529,Ewelina,Ignatowicz,Węgorzyno,Niemeńska,870,27-821
183844716,Kunegunda,Breza,Recz,Oraczy,551,17-958
155058344,Leoncjusz,Czachor,Olsztynek,Lea Juliusza,294,67-754
338773742,Andżela,Wołk-Lewanowicz,Zakopane,Kwiatkowskiego Eugeniusza,1094,15-968
19999057,Leokadiusz,Palowicz,Nałęczów,Bujaka Franciszka,460,47-190
199328477,Ksawery,Frydrychowicz,Dobczyce,Kępińska,387,45-373
142791650,Maksymilian,Dołęga-Zakrzewski,Elbląg,Solskiego Ludwika,1374,17-842
90421080,Radziwił,Lemański,Krasnobród,Na Wiankach,1006,15-942
12821635,Sandra,Mazurek,Góra Kalwaria,Jana Kazimierza,825,68-987
41774712,Sława,Komornicka,Lądek-Zdrój,Poniatowskiego Stanisława Augusta,541,82-507
25323687,Pankracy,Nowacki,Krynica Morska,Zimna,44,28-978
67775242,Adrian,Ostrowski,Wadowice,Twardowskiego,123,67-251
44840875,Zbigniew,Dębicki,Szczuczyn,Jędrzejczyka Ludwika,747,95-276
129453671,Brygida,Walicka,Wołomin,Plater Emilii,176,51-474
151452234,Grzegorz,Sadowski,Sędziszów,Ordona Juliana Konstantego,793,51-680
47802112,Zyta,Karaś,Prochowice,Dzikiej Róży,1235,33-969
3667202,Mikołaj,Semik,Pionki,Conrada Josepha,726,38-260
123420545,Sławomir,Teodorowicz,Limanowa,Czarnolaska,606,54-020
238174782,Aron,Otyś,Biskupiec,Latwisa Stanisława,96,22-883
415261888,Lech,Andrzejak,Łomża,Wańkowicza Melchiora,141,78-558
69272129,Filip,Wojnowski,Sieradz,Podleska,400,38-258
45143562,Tola,Sikora,Złotów,Cieślińskiej-Brzeskiej Haliny,1351,69-686
459838717,Dionizy,Małłek,Dobczyce,Na Błonie,952,56-091
400047080,Leokadia,Urbańska,Lipno,Przepiórcza,329,35-275
215391560,Celestyna,Siczek,Karlino,Macierzankowa,200,87-933
55698491,Krzysztof,Słowakiewicz,Bydgoszcz,Batowicka,143,99-586
55650811,Agata,Wojnowska,Grodzisk Wielkopolski,Niemcewicza Juliana Ursyna,393,02-193
57680425,Sławomir,Czechowski,Wieliczka,Szczygla,559,88-128
75935259,Radomił,Ślusarski,Glinojeck,Jasielska,242,27-128
650782637,Wacława,Grochowska,Trzebinia,Reymonta Władysława Stanisława,1056,66-680
128696206,Iwo,Buczyński,Łosice,Nadrzeczna,1333,94-260
143734708,Maniek,Bieliński,Nisko,Weteranów,450,04-642
20651518,Jaromił,Jastrzębski,Zielonka,Teligi Leonida,556,95-364
114598113,Augustyn,Błachowski,Nisko,Rubinowa,120,62-386
60171846,Bartłomiej,Nowacki,Miłomłyn,Dąbrówki,928,85-219
39248018,Aleksa,Karpińska,Mrozy,Łany,774,90-111
271234599,Lucjan,Gajda,Pyskowice,Bobrzeckiej Marii,1179,82-836
10623386,Remigiusz,Stoch,Żuromin,Mysłakowskiego Zygmunta,993,59-698
90841732,Kostek,Matkowski,Oława,Pozdawnicka,646,99-962
104277609,Aleksandra,Polańska,Szczebrzeszyn,Głowackiego Bartosza,165,34-555
589131045,Celestyna,Dąbkowska,Rzgów,Wilków Morskich,471,92-554
532414996,Irena,Jaworska,Przecław,Serdeczna,1150,66-636
18580929,Iryda,Jałoszyńska,Żyrardów,Bełzy Władysława,592,19-902
560697216,Matylda,Dziurawiec,Pełczyce,Nadzieja,1192,79-721
141204639,Czesława,Jaśkiewicz,Zwoleń,Świętego Wawrzyńca,963,86-986
35472148,Zbigniew,Gancarczyk,Lublin,Nowakowskiego Stanisława,450,63-947
4415835,Elwira,Pietraszek,Kobyłka,Poprzeczna,135,73-528
6734766,Eleonora,Brzana,Skwierzyna,Mrągowska,1393,76-370
61907867,Kostek,Frątczak,Syców,Wrocławska,314,82-270
8478779,Wojciech,Gałecki,Gdynia,Haliny,68,97-358
444804877,Eugenia,Wałach,Kórnik,Będzińska,584,17-209
8350715,Donald,Skibiński,Błażowa,Czarnkowska,129,79-531
250291697,Zosia,Urbaniak,Drawsko Pomorskie,Łokietka Władysława,1046,27-637
7308938,Andrzej,Wielopolski,Kolbuszowa,Szczygla,643,51-917
459419927,Marcela,Dębicka,Lubień Kujawski,Izaaka,986,63-978
453188729,Mikołaj,Moraczewski,Stepnica,Zaporębie,240,20-853
60654656,Ewa,Suchecka,Sulmierzyce,Tondosa Stanisława,868,69-283
11124363,Zbyszek,Woźniak,Wodzisław Śląski,Ezopa,692,04-519
9669382,Krzesimir,Czekalski,Krosno,23 Lutego,85,47-112
67134661,Mikołaj,Szafarz,Baranów Sandomierski,Bieżanowska,468,85-849
34352274,Alicja,Galińska,Bielsko-Biała,Wonna,613,40-492
2895016,Rafał,Słaby,Kamienna Góra,Napoleońska,640,91-343
175523877,Żaneta,Mrozowska,Korfantów,Leżajska,128,68-488
412412100,Kunegunda,Piekarska,Proszowice,Bartoszycka,1083,02-188
40592210,Mikołaj,Matlak,Jastarnia,Obrzańska,1312,84-801
95365461,Marianna,Tarczyńska,Gostynin,Newtona Izaaka,422,49-041
114685782,Lena,Hernik,Dobra,Ptaszkowska,284,55-662
152180896,Pelagiusz,Wesołowski,Skórcz,Stefczyka Franciszka,101,77-325
195218125,Gniewko,Malanowski,Oleszyce,Willowa,989,76-794
11391905,Gerard,Radziński,Bolków,Bnińska,240,18-509
8875234,Apoloniusz,Sulej,Nowogród,Spadochronowa,1170,81-780
4451113,Ludwik,Kotowicz,Piotrków Kujawski,Mielżyńskiego Seweryna,1039,87-873
23255833,Klara,Kamieńska,Karczew,Grzepskiego Stanisława,1267,51-912
86525855,Witold,Pazura,Gryfice,Bibicka,1082,40-593
36517464,Witold,Kamiński,Różan,Golęcińska,442,82-687
31115246,Gniewko,Orski,Oborniki Śląskie,Regionalna,792,48-517
71515669,Włodzimierz,Kwietniewski,Busko-Zdrój,Piaseckiego Sergiusza,396,03-313
13982481,Agaton,Maćkowiak,Garwolin,Tymienieckiego Kazimierza,704,99-951
395367866,Marcelina,Gawkowska,Stoczek Łukowski,Lubońska,370,81-139
175350186,Bogna,Dobrzyńska,Krotoszyn,Szeherezady,1128,18-214
866233,Dobiesław,Jarczyński,Kwidzyn,Jurajska,237,38-919
18345315,Magdalena,Walczak,Chełmek,Podolska,136,13-418
21031743,Ignacy,Waglewski,Czaplinek,Zaleskiego Bohdana,297,15-971
434436002,Emilian,Kubicz,Knyszyn,Praska,43,02-368
178180765,Alan,Dołęga-Zakrzewski,Czarnków,Pola Wincentego,1305,08-103
28941992,Kornelia,Zawada,Przysucha,Małe Garbary,253,29-662
106926329,Olga,Milska,Krosno Odrzańskie,Płaszowska,954,34-351
26281336,Gabriel,Gawłowski,Okonek,Miśnieńska,875,28-495
464876295,Przybysława,Brzozowska,Łochów,Bosacka,1365,71-031
7886869,Inga,Strzyżewska,Raciąż,Włada Franciszka,1107,68-482
357240695,Lucjan,Kaczanowski,Bielawa,Cybińska,1134,55-842
542805344,Sławek,Zawiślak,Hel,Skarżyńskiego Stanisława,39,05-989
89099096,Helena,Paszkiewicz,Nowy Wiśnicz,Lubieńska,983,51-935
229970648,Estera,Bareja,Stoczek Łukowski,Wzlotowa,441,28-592
39928171,Kazimierz,Sieradzki,Barcin,Działoszycka,827,33-181
57904615,Mieczysław,Rogalski,Kleczew,Granitowa,677,76-218
132231233,Marietta,Tomankiewicz,Ińsko,Termalna,218,76-915
59727887,Witek,Kurski,Nysa,Krapkowicka,870,42-745
132895039,Ludwik,Rusek,Olesno,Lajkonika,711,80-174
41605220,Darek,Maliński,Chojnice,Wielogórska,744,46-044
93318209,Kamila,Borawska,Łapy,Brzóski Stanisława,742,46-014
576006292,Renia,Łagodzki,Janowiec Wielkopolski,Karwieńska,1185,50-545
327945,Feliks,Trzciński,Jutrosin,Olżańska,999,95-591
150095994,Antonia,Szabelska,Nowe Skalmierzyce,Boruty,202,50-465
27831420,Stanisław,Dobrzyński,Janowiec Wielkopolski,Torowa,939,57-190
15827347,Wincent,Krasuski,Zielona Góra,Żywiecka,135,73-098
46474200,Maks,Topolski,Dobrzyń nad Wisłą,Paska Jana Chryzostoma,624,45-635
198965536,Sylwester,Wielowieyski,Nałęczów,Langiewicza Mariana,1145,37-208
42081555,Hektor,Kaczorowski,Stronie Śląskie,Lanckorońska,681,38-386
9645957,Bruno,Bohosiewicz,Piwniczna-Zdrój,Działowskiego Stanisława,476,52-234
24382459,Iwo,Orzyłowski,Wieluń,11 Listopada,281,76-026
80176140,Zdzisław,Trzciński,Szamocin,Sikorki,483,31-903
1669836,Fryderyk,Kuraś,Dzierżoniów,Cicha,484,52-388
110940574,Idzia,Pośpiech,Pniewy,Dymarek,971,01-390
8106874,Tadeusz,Pietrzykowski,Stary Sącz,Bratysławska,1312,17-160
46450910,Jana,Jakimowicz,Tczew,Batalionu 'Skała' Ak,1281,69-536
7179426,Paweł,Waligórski,Bolesławiec,Zawiertowska,624,52-752
28227774,Szczepan,Czech,Łomża,Soczyny,1130,81-902
8229193,Pola,Frykowska,Krajenka,Akacjowa,1398,85-451
13657881,Alfreda,Paradowska,Strzelin,Altanowa,526,75-595
16322766,Anita,Wodzyńska,Modliborzyce,Królowej Jadwigi Boczna,395,73-173
91312037,Arek,Jabłczyński,Lwówek,Rezedowa,1220,46-275
21406585,Boguchwała,Sarnowska,Lwówek Śląski,Lisa-Kuli Leopolda,1055,73-950
523406969,Hortensja,Czachor,Oborniki,Ostafina Józefa,1300,83-349
96161782,Przemek,Ochocki,Choszczno,Juranda,366,06-861
323068204,Honorata,Skoczylas,Kędzierzyn-Koźle,Włościańska,1230,84-077
514994723,Borys,Dębski,Gdynia,Szarotkowa,1396,41-641
11480465,Jacek,Maśliński,Gdynia,Na Niwach,966,43-234
226042885,Andrzej,Walicki,Koluszki,Kopernika Mikołaja,475,55-733
580923073,Jagoda,Lipińska,Sława,Andegaweńska,490,04-127
98365171,Kołodziej,Dobrzański,Lubawa,Stadionowa,891,91-744
422458160,Marlena,Wojcik,Sławków,Struga Andrzeja,613,11-335
9798937,Gabriela,Szymańska,Wielichowo,Heligundy,607,23-926
65927153,Balbina,Szczytko,Brodnica,Jasieńskiego Feliksa,254,53-514
269013835,Ariadna,Stoch,Brzeg,Goździkowa,198,41-304
23238246,Aurelia,Buczyńska,Bieruń,Michalika Andrzeja,565,72-134
182263644,Marcel,Markiewicz,Wronki,Wiślana,974,90-122
124291776,Afrodyta,Makowiecka,Nowa Dęba,Krzyżowa,136,31-705
95683493,Robert,Witkowski,Częstochowa,Krajobrazowa,26,89-362
139477424,Wincenty,Bizoń,Łabiszyn,Stefana Batorego,704,56-997
43915969,Danisława,Tomankiewicz,Łobżenica,Bosa,307,77-414
131398770,Henrieta,Waniek,Garwolin,Lipska,669,01-089
451795532,Ariela,Burzyńska,Tuszyn,Dalemińska,1307,41-509
22554446,Anita,Szołtysek,Kępice,Juranda,331,03-955
5534353,Jagna,Gąsiorowska,Wielichowo,Lidzbarska,1047,17-687
157877217,Wojciech,Słabowski,Malbork,Maszewska,430,03-882
91324935,Idzia,Raniszewska,Brzeziny,Skawińska,1333,24-602
236766771,Nela,Borawska,Swarzędz,Mały Rynek,1185,24-421
65049421,Gabriela,Malanowska,Strzelce Krajeńskie,Dobromiejska,1181,07-284
593394070,Aurelia,Jagiełło,Siechnice,Domeyki Ignacego,1054,78-966
23951532,Sławomira,Szwedowska,Narol,Nizinna,221,72-986
44957955,Michał,Krajewski,Łeba,Ruska,513,03-716
22093731,Milena,Żukowska,Poniec,Ustrońska,1376,09-086
67542790,Flawia,Rogalska,Dzierżoniów,Łamana,974,58-196
46053623,Lusia,Oborska,Dębno,Twardowskiego Jana,182,51-590
26095658,Dagmara,Maćkowiak,Zabrze,Nad Serafą,336,58-591
28869139,Adela,Jerzmanowska,Miłakowo,Malborska,637,55-869
50731996,Gracja,Salicka,Tłuszcz,Żymierskiego Józefa,1250,55-813
59389781,Zenobiusz,Zajączkowski,Kamienna Góra,Wenedów,953,09-101
191782580,Horacy,Skubiszyński,Bochnia,Latwisa Stanisława,749,94-361
28210345,Rudolf,Grochowiak,Bielsko-Biała,Staszica Stanisława,1055,99-895
28177076,Wioletta,Świnarska,Susz,Na Błonie,850,07-056
151361521,Renarda,Suwart,Leśnica,Logi Adama,555,87-112
39975102,Daria,Wodzińska,Wołczyn,Rudnickiego Mikołaja,45,08-956
379594076,Rudolf,Kowal,Strzegom,Rylla Franciszka,527,01-233
85124441,Ala,Kurska,Kościerzyna,Ludygi-Laskowskiego Jana,499,31-991
168853555,Halina,Wolny,Puck,Żonkilowa,404,23-658
140579763,Ligia,Jakimowicz,Pajęczno,Wawel Zamek,787,06-435
55758023,Małgorzata,Kononowicz,Kleszczele,Murawa,138,00-439
2893648,Augustyna,Wilkoszewska,Krzyż Wielkopolski,Andaluzyjska,1056,34-512
100164922,Hugon,Jagiełło,Kalisz,Łowienicka,701,22-231
82445502,Agaton,Palowicz,Borne Sulinowo,Tyniecka,918,34-715
196371553,Tadeusz,Kmiecik,Kolonowskie,Skalica,848,17-347
16334199,Gabriel,Terlecki,Tarnobrzeg,Tumanowicza Waleriana,534,17-285
279396775,Dawid,Sojka,Rejowiec Fabryczny,Cegielskiego Hipolita,276,22-912
402414519,Magda,Kaczorowska,Dobiegniew,Warszawska,412,95-952
465826313,Lucjana,Giergielewicz,Choroszcz,Storczykowa,336,53-103
11458617,Józef,Świętochowski,Pszów,Syreńskiego Szymona,1309,13-567
210900729,Lidia,Podsiadło,Nowa Dęba,Komasy,878,49-406
66737877,Bogusława,Kołodziejska,Czyżew,Dobrodzieńska,298,92-528
137895720,Teodor,Żukowski,Otwock,Zakole,1352,66-325
137244252,Maciej,Samek,Kęty,Tokarskiego Juliana,1316,19-709
139594106,Manuel,Kasprzyk,Stryków,Listopadowa,155,35-754
361315885,Ildefonsa,Wiszowaty,Lubsko,Armii Kraków,232,85-529
46998686,Faustyna,Rusek,Węgorzyno,Orłowskiego Aleksandra,375,22-802
30890735,Andrzej,Magierowski,Maków Mazowiecki,Wielogórska,1323,38-454
25859269,Bartosz,Wolański,Młynary,Winnicka,896,10-714
255720820,Hanna,Zagumny,Pilzno,Na Gródku,510,22-026
36066547,Fatima,Zarzecka,Racibórz,Bagienna,168,65-494
4058854,Irek,Romański,Mikołajki,Bonarka,541,84-302
94508540,Amadeusz,Krawczyk,Ujazd,Jutrzenka,1051,74-080
21649922,Antonina,Gadowska,Janów Lubelski,Do Sanktuarium Bożego Miłosierdzia,1048,48-322
485572201,Olaf,Fornalski,Ełk,Grześkiewicza Adama,359,74-092
107669853,Jagoda,Szołtysek,Marki,Sławka Walerego,906,97-600
297323174,Idzia,Tomankiewicz,Raciąż,Albatrosów,348,13-153
9037768,Szymon,Białecki,Kcynia,Koletek,565,46-134
235415574,Maksyma,Galińska,Pajęczno,Sokołowskiego Jana,1195,79-990
408059056,Maurycja,Zarzecka,Alwernia,Połabska,347,90-295
268859057,Wacława,Rudnicka,Brusy,Na Wrzosach,1291,40-794
99516307,Melania,Jurczyk,Kościan,Malachitowa,1381,57-506
141701325,Romuald,Adamiuk,Biała Podlaska,Czerska,693,28-205
45852131,Hubert,Górzyński,Koźmin Wielkopolski,Dobromiły,574,13-729
184083450,Klaudiusz,Obrębski,Szubin,Więzowska,1222,46-643
268963937,Danisława,Bużeńska,Gorzów Wielkopolski,Wysockiego Piotra,1036,32-809
468474045,Ola,Żochowska,Działoszyn,Gazowa,1073,38-357
154124111,Teresa,Żyborska,Wiązów,Góralska,398,45-610
23038847,Abel,Paszkiewicz,Głogówek,Perzycka,355,92-972
84303467,Ilona,Janicka,Tychowo,Wojkowskich Julii I Antoniego,307,06-603
177374601,Kostek,Murawski,Mszczonów,Marglowa,217,59-901
28254573,Jarosław,Wójcik,Augustów,Domeyki Ignacego,703,84-734
191868899,Malina,Szymczyk,Czeladź,Gwarna,359,16-573
287713108,Michalina,Brzana,Janikowo,Panoramiczna,769,01-197
59480373,Sara,Pośpiech,Czersk,Nawigacyjna,616,99-812
74066499,Gabriel,Śmiarowski,Szczebrzeszyn,Nowosądecka,379,39-025
61788480,Sabina,Puchała,Mikołów,Kryniczna,1241,99-136
219925305,Martyna,Lutosławska,Kruszwica,Kocmyrzowska,1106,01-391
90037346,Leokadia,Gałecka,Witnica,Droga Rokadowa,95,51-137
76180212,Nikita,Surma,Trzebiatów,Bojowa,47,78-515
107744781,Kryspian,Przeździecki,Ostrów Mazowiecka,Bronisława,126,16-098
263262054,Łucjan,Smoliński,Łęknica,Reymana Henryka,1209,07-408
29345932,Danuta,Suchecka,Radłów,Wagrowska,7,88-771
9096959,Maksymilian,Lewandowski,Mirsk,Gipsowa,532,50-231
218146858,Filipina,Bagińska,Chocianów,Trębacza Piotra,885,30-792
302363707,Romualda,Niewiadomska,Bobowa,Nowosolska,1350,81-511
200216323,Faustyna,Gardocka,Czarna Woda,Dunikowskiego Xawerego,749,48-719
1853721,Wiktor,Czerwiński,Prusice,Łopawska,1328,08-977
23439674,Wacław,Żochowski,Mordy,Bednarska,308,70-231
112064519,Elżbieta,Sieradzki,Sanok,Roosevelta Franklina,1349,23-496
267596682,Karol,Filipowicz,Głogówek,Gajcego Tadeusza,1217,83-277
5039032,Filip,Maśliński,Trzcińsko-Zdrój,Syrachowska,435,07-696
31677901,Rózia,Świerczewska,Dęblin,Gąsiorowskich,691,17-909
33414784,Krzysztof,Przypkowski,Starachowice,Zielińskiego Bohdana,33,73-532
147620138,Maksymilian,Maciejowski,Żmigród,Ściegiennego Piotra,274,20-040
24646543,Leokadiusz,Redyk,Barcin,Piargowa,953,96-554
122895535,Angelika,Matlak,Wąsosz,Grajewska,512,32-715
566427268,Rózia,Gosiewska,Włodawa,Korfantego Wojciecha,1085,52-770
464056780,Filipina,Opasińska,Ryki,Lipnicka,1082,27-255
9122573,Wincenty,Duchnowski,Kartuzy,Białoborska,810,78-031
340721015,Flawia,Sojka,Wolbórz,Białe Wzgórze,1187,93-986
31778099,Bernarda,Łomnicka,Rumia,Laskówiecka,498,39-471
164448127,Filip,Zawiślak,Ciężkowice,Świętego Rocha,1199,34-363
24892399,Kazimierz,Porowski,Rymanów,Latawcowa,261,31-371
141738728,Zygmund,Wiesiołowski,Skórcz,Przylaszczkowa,361,51-537
560124310,Laurencja,Świerczewska,Jastrzębie-Zdrój,Nabielaka Ludwika,287,74-473
254152279,Bogna,Komornicka,Pobiedziska,Inflancka,1178,98-354
426431104,Andżelika,Majdecka,Kamień Krajeński,Rusznikarska-Deptak,192,20-238
214130612,Kornelia,Jerzmanowska,Ostróda,Byczyńska,429,08-847
2929136,Feliks,Lewandowski,Radlin,Raszyńska,968,60-831
514741361,Jonasz,Krakowiak,Kock,Karlińska,326,14-012
80514191,Emil,Maniura,Radzyń Chełmiński,Drwali,805,65-645
100856657,Pamela,Abramczyk,Międzylesie,Stróżyńskiego Franciszka,362,54-719
31845504,Marcelina,Przypkowska,Tykocin,Kremskiego Jana,699,71-513
196440785,Sylwester,Piątek,Jawor,Poległych W Krzesławicach,506,04-682
2150765,Klaudia,Wesołowska,Kalwaria Zebrzydowska,Zyndrama Z Maszkowic,147,39-503
66706178,Martyna,Suchecka,Tarczyn,Rejtana Tadeusza,235,67-914
359947508,Jagna,Rudnicka,Garwolin,Złoty Róg,244,88-583
97779191,Dagmar,Dołęga-Zakrzewski,Przecław,Parkowa,853,23-635
74422662,Ada,Kaznowska,Gogolin,Tuwima Juliana,742,64-095
31511150,Lucjusz,Romanowicz,Sokółka,Tylna,782,56-191
120632716,Ilona,Orlińska,Wasilków,Anczyca Władysława Ludwika,954,61-889
596530649,Ilza,Wojnowska,Zagórz,Lubostroń,402,32-758
86745721,Brunon,Rafalski,Mszana Dolna,Ruciana,862,61-069
521963820,Oleńka,Bakuła,Tyczyn,Kurów,567,39-022
175768132,Ireneusz,Szczytko,Recz,Owczarska,1224,30-461
2614493,Iwon,Kruszewski,Pieńsk,Osikowa,401,48-734
99991282,Lesław,Żmuda,Dębica,Nawojki,507,17-820
10613591,Robert,Sarnowski,Barcin,Popiela,239,59-612
63886480,Ida,Wierzbowska,Pisz,Kotarbińskiego Tadeusza,274,00-602
72350724,Albert,Czekalski,Dobrzany,Brodatego Henryka,234,97-235
498098942,Kazimierz,Czechowski,Stoczek Łukowski,Szczurkiewiczów Nuny I Bolesława,689,50-638
269206172,Antonina,Kwiek,Bolesławiec,Wachowiaka Stanisława,451,15-945
266469617,Amanda,Kaczorowska,Daleszyce,Wiejska,674,68-006
176592480,Fryderyk,Wasiak,Rogoźno,Krzemieniowa,828,08-408
16717257,Iwon,Kozakiewicz,Szczawno-Zdrój,Obrońców Westerplatte,1170,60-998
438353084,Mateusz,Malanowski,Słupca,Żywiecka,479,28-881
489991631,Nina,Kowalska,Ropczyce,Złotnicka,291,71-032
52036525,Longin,Kasprowicz,Międzyzdroje,Bukszpanowa,1008,01-915
154677092,Marcin,Chełmicki,Świdnik,Jagiellonki Anny,591,75-296
382047100,Henrieta,Sutowicz,Polanica-Zdrój,Rugijska,81,93-299
30178281,Zofia,Zatorska,Libiąż,Kaszubska,859,56-168
45817254,Melchior,Przewalski,Lubawka,Moraczewskiego Macieja,1171,37-941
138750034,Fabiana,Borowska,Paczków,Pochyła,352,83-547
414888125,Arnold,Oborski,Bukowno,Przedpole,545,43-757
464288606,Halina,Tomankiewicz,Jarosław,Ostrowska,1030,76-737
81926870,Nikita,Hrycyk,Zwierzyniec,Młodzieżowa,174,71-822
138894206,Arek,Mioduszewski,Grajewo,Pod Stokiem,1089,79-105
90374794,Albert,Teodorowicz,Mrocza,Zaruskiego Mariusza,1050,41-536
159597561,Ernesta,Zarzecka,Sędziszów,Bielaka Franciszka,1322,68-469
35124431,Radek,Borys,Andrychów,Szybisko,82,90-580
41674350,Anatol,Samsonowicz,Karpacz,Biesiadna,132,63-561
355037515,Lusia,Zaremba,Dąbie,Aliny,855,81-622
228545839,Marianna,Mączyńska,Skwierzyna,Świętego Sebastiana,583,23-673
249635966,Julia,Dębińska,Kobyłka,Celakówny Rozalii,1276,39-133
11811864,Hortensja,Szafarz,Pasym,Poznańskie Sady,379,37-756
